feature,mutual_information,fisher_score,anova_f,anova_p,class_count,state_0_mean,state_0_std,state_1_mean,state_1_std,state_2_mean,state_2_std,state_3_mean,state_3_std
mag__time__ptp,0.357987100071788,0.8060352322276841,1451.1320964205743,0.0,4,3.842890428386035,2.044482860875405,6.04175905046665,2.697396170998076,8.165605009626692,3.457580213135551,13.245823284039767,6.352779418617912
mag__time__skewness,0.33298948927088734,0.020481471563118338,36.873475970800826,1.396854764731354e-23,4,0.880102760361581,0.32562736164412615,0.8736098228134965,0.18297975899356297,0.7536905855446145,0.1241608425227998,0.8076075255337731,0.14424085644423518
mag__time__kurtosis,0.29950960257720194,0.01849675542635626,33.30032535258338,2.5530144643993707e-21,4,1.1109757341065314,1.192967035768043,1.0188264297299598,0.7775437892154874,0.6529599231356588,0.5025132539245046,0.9015951215205472,0.6501385350662268
mag__time__crest_factor,0.07268523134061722,0.011797802394575582,21.2399769110342,1.1288288197811873e-13,4,3.875228092970338,0.75176230832682,3.7997162279779584,0.35458636812272165,3.6637882187024875,0.4678336897650105,3.986762005260848,0.6939512445208351
mag__time__impulse_factor,0.08117705109692053,0.012611731485710927,22.705320584774938,1.3287502217419568e-14,4,4.4558607045007115,0.9567428666121631,4.351687969296398,0.44784841256087843,4.163484392528991,0.5558616345460857,4.544267268968736,0.8168840259631126
mag__time__clearance_factor,0.09009252456091255,0.013060613657809887,23.513458121943646,4.082713694782388e-15,4,4.849480888972465,1.0888438169873838,4.727695630522143,0.5095956737179806,4.506270109255942,0.6145203765016464,4.925708385320715,0.8981452535805167
h__spectral__centroid,0.306479938696975,0.012118252439305983,21.81689380823045,4.862053836650474e-14,4,5614.795962290965,1241.0461276721564,5377.545163131138,740.0032916394224,5281.046892279291,993.6227938409584,5330.507750048343,1331.9327009210124
h__spectral__bandwidth,0.45847216541963265,0.5470535165692729,984.8786809968813,0.0,4,3949.5500091740487,553.5995750213692,3355.959356913924,477.718274691222,2996.142346346477,341.2920097853248,2840.2730052867278,604.2295088700473
h__spectral__rms_frequency,0.3452722546609801,0.06209872119973766,111.79839773326103,3.123996405686133e-70,4,6872.371287925225,1319.8711431425868,6355.753602029094,748.7796462768941,6130.2640438008,624.463356563056,6119.973879353753,1080.0561805229456
h__spectral__peak_frequency,0.5024447149284086,0.12194531764267177,219.54222019602346,2.179926618936975e-134,4,628.3997844827586,650.8951440334338,1067.6725041946308,136.42863177333425,1076.5283613445379,284.2556030226727,1334.3227424749164,1413.3232328108008
h__spectral__entropy,0.17127967256419763,0.05233856078161733,94.22685559384425,1.9373690974696366e-59,4,0.8252513750424696,0.02773981519415204,0.80433693181006,0.057471828289064296,0.7955672859190952,0.11666521709208895,0.7935527841816156,0.08408527582962266
v__spectral__centroid,0.24086931044451387,0.02169940410481263,39.06616052336426,5.732155880134422e-25,4,3672.4465038797757,1076.974126872496,3458.9232540477806,569.5748382865613,3910.7044393187853,471.761131409956,4106.5282218464135,1098.74500056468
v__spectral__bandwidth,0.3222787714296098,0.025651308974992165,46.18090659131092,1.8433106870121998e-29,4,3599.176101777637,870.6638795971617,3365.858239714318,456.87632923949747,3286.8130547257288,313.033381866588,3323.6481371911195,469.62008680150524
v__spectral__rms_frequency,0.27964725170508276,0.008036311458830027,14.468039396380268,2.194272456874513e-09,4,5147.667408352124,1363.957862121605,4831.596058817104,694.2497881143365,5127.04359395097,361.55458429051083,5315.788082050172,1039.4188980395454
v__spectral__peak_frequency,0.5166486582620642,0.33981613019755397,611.7823063989962,0.0,4,448.3920019157088,534.247946468008,1087.6743393456377,248.43058989355094,1054.7715336134454,231.1541228875231,1078.1223871237457,419.16160113917607
v__spectral__entropy,0.30472660768508497,0.043684012865249436,78.6457844950753,8.615380507688177e-50,4,0.7487114845177731,0.039562627726838696,0.7393291546500836,0.040701773530944375,0.7756189954416189,0.08075584437249006,0.7780716555220749,0.12139758599584564
mag__spectral__centroid,0.34903033581875786,0.01088046547881553,19.588464683694227,1.2577599494569487e-12,4,5053.0094091034425,1290.9020392854068,4886.545957340334,613.568655751416,5333.504713756608,465.9454322764167,5293.065616668952,808.9365164975933
mag__spectral__bandwidth,0.20112984369789744,0.041847076779353815,75.33868722842941,9.827316923257097e-48,4,3860.6439551836133,296.0347289096573,3969.5021031531332,193.97375149097778,3995.280543218294,139.7536379967017,3996.6350527877507,312.1066827571025
mag__spectral__rms_frequency,0.3137325646574518,0.011187502490460308,20.14123365032547,5.613252755937944e-13,4,6391.930635246985,1155.3195346425234,6302.4200677102735,573.4735755440026,6671.978158972869,360.3925943525903,6642.092672618202,789.9551664691503
mag__spectral__peak_frequency,0.21453498136365257,0.0058910855314470425,10.605917651781828,5.973746822899051e-07,4,131.0552362707535,247.1344741035727,95.47242030201342,175.6325020424112,149.05987394957984,356.0263244578912,198.0455685618729,420.3751479006861
mag__spectral__entropy,0.3570842142956754,0.006697498359755599,12.057729547013906,7.287238756885881e-08,4,0.9016968239098434,0.06547691027004668,0.8895238400582576,0.04352378018793206,0.9097978157172084,0.05352661669078453,0.9080217698784052,0.06271886660514876
