feature,healthy_mean,fault_mean,mean_shift,cohens_d,auc,auc_raw,auc_abs,healthy_std,fault_std
h__spectral__bandwidth,3863.475900455558,3241.6306232280544,-621.8452772275036,-1.0903510817988886,0.8004318315829444,0.19956816841705566,0.8004318315829444,542.7116567108962,596.6456343019613
h__spectral__rms_frequency,6597.063223920767,5776.840978393698,-820.2222455270694,-0.6377516877027942,0.6267221691801316,0.37327783081986843,0.6267221691801316,1400.219989911877,1160.8485910888776
h__spectral__peak_frequency,676.6209857507444,1054.7471834763949,378.1261977256505,0.6171030225857206,0.6673050733593413,0.6673050733593413,0.6673050733593413,647.8356475880732,575.5167114399378
h__spectral__entropy,0.820635934776406,0.7656919835887092,-0.05494395118769679,-0.6961410921555408,0.6336831373007195,0.36631686269928054,0.6336831373007195,0.03220056258323637,0.10687326863162433
v__spectral__centroid,3514.7250628085417,3211.199963088073,-303.52509972046846,-0.2753165308172904,0.598625276797564,0.40137472320243595,0.598625276797564,1126.3535050420792,1078.0343561683878
v__spectral__bandwidth,3580.858770217831,3220.271606783227,-360.587163434604,-0.4901198452912898,0.6321924922825279,0.36780750771747206,0.6321924922825279,824.599306622959,634.4926703947679
v__spectral__rms_frequency,5032.307250873633,4586.037109407613,-446.2701414660205,-0.3634512839694735,0.6040295153372777,0.39597048466272233,0.6040295153372777,1341.7756023228228,1102.2509139898286
v__spectral__peak_frequency,465.0604131220757,942.3454265021459,477.28501338007015,1.1358611297160208,0.7938478831946228,0.7938478831946228,0.7938478831946228,503.7893953422897,315.161312293168
v__spectral__entropy,0.7448722911171868,0.7025735917156296,-0.04229869940155717,-0.45597606960806875,0.55054127273026,0.44945872726974,0.55054127273026,0.04221175497302639,0.12421321478704295
mag__spectral__centroid,4919.768217990602,4459.0735047130765,-460.6947132775258,-0.3777260204480249,0.6509459950381812,0.3490540049618188,0.6509459950381812,1262.7993237761768,1174.9235106001158
mag__spectral__bandwidth,3869.7741751351923,3848.7966024269067,-20.977572708285606,-0.060275956363655854,0.5127304972954619,0.5127304972954619,0.5127304972954619,288.8746401036023,398.49091029249803
mag__spectral__rms_frequency,6293.411786816325,5920.906114193627,-372.5056726226976,-0.33801126235975554,0.6308359332071276,0.3691640667928724,0.6308359332071276,1118.190617327651,1085.6716149638582
mag__spectral__peak_frequency,138.95018077413866,147.20996512875536,8.259784354616698,0.03023717376551487,0.5646612801054431,0.5646612801054431,0.5646612801054431,260.7924394157393,285.0039097312405
mag__spectral__entropy,0.9039653966060567,0.8572997659177792,-0.04666563068827745,-0.5797406678855599,0.7210546877139306,0.27894531228606945,0.7210546877139306,0.060545912331847924,0.09639892346554209
