feature,mutual_information,fisher_score,anova_f,anova_p,class_count,state_0_mean,state_0_std,state_1_mean,state_1_std,state_2_mean,state_2_std,state_3_mean,state_3_std
v__time__impulse_factor,0.3658063619530336,0.6145944075345874,241.94533176611597,2.3320385243844505e-122,4,5.368300188167262,0.397073075947822,7.444816908544506,2.008226486478567,5.272774814992042,0.9272497799871248,5.615165811501277,0.878635294593204
v__time__clearance_factor,0.3807160623304211,0.6179063774072866,243.24914390600196,6.965354879500518e-123,4,6.336016092959358,0.47087573333464194,8.83107578808319,2.3993396280768096,6.206591215959822,1.1156987143802415,6.664221373281417,1.1059947045993492
mag__time__mean,0.9890461607088497,4.41252955930897,1737.0658031812995,0.0,4,0.5740409773044515,0.0664796065939035,1.1385218866523774,0.710910616024606,3.6087966772831868,1.5563398743343337,5.41882106834832,0.8215562490936239
mag__time__std,0.9704443148145518,4.761423132087726,1874.4135729985444,0.0,4,0.3110166667422793,0.04223574467796704,0.6537494688372132,0.37212453747013474,2.020148055648943,0.8347328329725907,3.1620114533470662,0.5912936724463744
mag__time__rms,0.9848699419204034,4.527781484693197,1782.436644474225,0.0,4,0.6529148685718104,0.07848554793951545,1.3137422604034439,0.8009820865570735,4.13721800683717,1.7626149595133098,6.276103579521484,0.9985213760812365
mag__time__mean_abs,0.9890461607088497,4.41252955930897,1737.0658031812995,0.0,4,0.5740409773044515,0.0664796065939035,1.1385218866523774,0.710910616024606,3.6087966772831868,1.5563398743343337,5.41882106834832,0.8215562490936239
mag__time__ptp,0.9235482169085902,4.663548876623254,1835.8837410973576,0.0,4,2.3253644229698094,0.36994219126814815,6.472014299383375,2.3524348876120875,15.038657604162317,5.9146631484598275,24.956666769952214,6.381301244577061
mag__time__skewness,0.4754558390531154,0.795595905507323,313.19958813472545,1.4186041820868293e-149,4,0.7439800899982316,0.06455728917721756,1.1097083368588303,0.2763048755811482,0.9203641792512706,0.1779299122763383,1.0763241902595673,0.2762210977861965
mag__time__kurtosis,0.5104803392883936,0.662593888406623,260.8411274027411,7.326307578306936e-130,4,0.5513518928418233,0.17770991578165762,2.6568066393901666,2.0051796241343225,1.1067368678718539,0.7427352415523366,1.8081685345023317,1.1055614103109668
mag__time__crest_factor,0.4292268587203738,0.9658095583622455,380.20702947527195,8.875106098014167e-173,4,3.559158278612311,0.2672674092943452,5.319933546237255,1.3220265808889469,3.788063684001879,0.5847194417550101,3.944716292936764,0.4935202589301286
mag__time__impulse_factor,0.42677846294072364,0.9893844004790991,389.48765898860586,7.82775538898859e-176,4,4.046960139579946,0.31182211424921547,6.158191901913859,1.5519432123816335,4.359853470399019,0.7038361202059985,4.57122041051868,0.6192361370250257
mag__time__clearance_factor,0.4507657609527824,0.9992861289383418,393.38563942539463,4.182686888766104e-177,4,4.382904841245298,0.3427887914941326,6.722831724291821,1.7015806463467176,4.750254028660491,0.7862768887041306,4.991988509494907,0.7010930580565192
h__spectral__centroid,0.6736579302133414,0.7651696700869284,301.22179345755427,3.3876822219977175e-145,4,3451.841801532366,522.548024630321,4387.826053134383,914.9373803933462,2704.622131444397,807.1538119863666,2580.9024149152424,448.33629802448974
h__spectral__bandwidth,0.7359511472972171,0.9621280667960233,378.7577489620341,2.6820956497658787e-172,4,3403.2953268022343,108.95835492331298,3812.992111356301,501.6179223094166,2975.9668233954335,479.8734429162591,2721.3422019658574,363.5370943195834
h__spectral__rms_frequency,0.6398462726215381,0.8918782549345357,351.1027396925624,5.888868415764049e-163,4,4858.728657103542,418.70646285147853,5821.105113902065,997.6935986346316,4030.1509091653093,900.5658524636578,3752.341097174343,565.563083170032
h__spectral__peak_frequency,0.7828021281748179,0.0032686254100291316,1.286748869748135,0.2774868584099151,4,939.412629585327,562.2794186053023,965.3657511210762,310.4243860177507,927.9743553811659,353.69240950836354,1022.6981026785714,193.2463210961981
h__spectral__entropy,0.6567517655298685,0.3500623329319831,137.80787173090943,1.4871348907630558e-76,4,0.7827688409016106,0.03000016959184892,0.762603119984268,0.11495337114183679,0.6725237780726199,0.10138116586202427,0.685681978290458,0.11042383611588895
v__spectral__centroid,0.3959048837354844,0.4257983378408597,167.6226123300185,1.604954578006198e-90,4,2293.4655672693484,392.52476241988853,2762.270312763085,764.5760461039852,1761.6857392704574,567.1721403920914,1830.548891772198,330.93701195848257
v__spectral__bandwidth,0.5047453002258249,0.4537482848417143,178.625574799355,1.7235691169312403e-95,4,3339.893254548736,438.4665893462395,3615.8713311403435,859.0175299444501,2568.5336149744453,836.7566208634453,2412.8036546319495,370.2615257916883
v__spectral__rms_frequency,0.4599631347202684,0.4455624648773953,175.40309034006773,4.806518008685323e-94,4,4054.458061574517,567.9522216255436,4552.66645043161,1140.3414410943874,3119.058661494701,997.1060729697873,3029.9312319084606,488.5287650128568
v__spectral__peak_frequency,0.6772807316759717,0.17287540453736513,68.05528425287609,1.353489596324126e-40,4,539.1360147527911,197.3934730821541,734.4590807174887,153.08893807608226,634.6167320627802,206.9318009980234,672.7190290178571,141.23924700148538
v__spectral__entropy,0.28758082357439596,0.40923965436179494,161.1040106004438,1.5673802675941887e-87,4,0.7094532883020931,0.03843954941578894,0.6528314320127836,0.12820062133317564,0.5584234563498386,0.12159030232573118,0.6323437971955581,0.12285870947867325
mag__spectral__centroid,0.3890715918534504,0.6830592519076556,268.8976588343137,5.387132233191754e-133,4,3958.9284941650308,589.8797777824728,3731.13691993663,788.028425957811,2736.1928325016497,649.7060892801723,2805.5343174732893,414.69243519960406
mag__spectral__bandwidth,0.3567963948523636,0.6895306784235125,271.44524373938935,5.602661404282753e-134,4,3893.818489158486,266.15051099524925,3881.826943080703,446.2816924752381,3284.2183435405627,480.5870789375135,3162.201071351224,255.37019687953648
mag__spectral__rms_frequency,0.35334487470126996,0.7377844947222699,290.4411627556673,3.429372438063722e-141,4,5561.841256639388,565.378927010887,5393.571794003279,848.23498125805,4280.878857476907,774.5963433804468,4230.199447629697,461.66525612679936
mag__spectral__peak_frequency,0.8117582211711094,0.00796432831984054,3.1352905819105605,0.02472629796101592,4,198.2805023923445,333.50532051293186,154.6209360986547,222.92690396732627,196.46160313901345,273.83032301695124,122.32142857142857,43.34563738869432
mag__spectral__entropy,0.6923359518878345,0.8932428470353554,351.63993411630736,3.848557309138918e-163,4,0.910819067751171,0.019164781810391277,0.8421906390159984,0.11390512802404854,0.7413962360728773,0.10171431812646714,0.7699299336448249,0.09061937430863577
