feature,healthy_mean,fault_mean,mean_shift,cohens_d,auc,auc_raw,auc_abs,healthy_std,fault_std
v__time__std,0.5257310265998532,2.7307347382118006,2.2050037116119476,1.7004728682615382,0.9974590271704025,0.9974590271704025,0.9974590271704025,0.08339567168934146,1.8319139169831344
v__time__rms,0.5261847857802444,2.7309540007709847,2.2047692149907405,1.7004247129160923,0.9974590271704025,0.9974590271704025,0.9974590271704025,0.0835067719157506,1.831765613346255
v__time__mean_abs,0.4199175634939661,2.175304015426501,1.755386451932535,1.6979583886967407,0.9972989658897978,0.9972989658897978,0.9972989658897978,0.06703611666946918,1.4605072130549985
v__time__ptp,4.3152840323805615,22.420764823968266,18.105480791587706,1.8786297305542283,0.998376521296725,0.998376521296725,0.998376521296725,0.6947564932583625,13.611905023570776
v__time__skewness,-0.0168125392699918,0.011263321568410287,0.02807586083840209,0.2594576346354801,0.5729565033469957,0.5729565033469957,0.5729565033469957,0.033648609897881855,0.14928662419661493
v__time__kurtosis,0.0011713130592018986,0.23191110578196372,0.23073979272276182,0.644951427628991,0.6576232043125081,0.6576232043125081,0.6576232043125081,0.05104305783188576,0.5033720418449149
v__time__crest_factor,4.283359245629903,4.920290144008668,0.6369308983787647,0.6452455220483682,0.6502232283217002,0.6502232283217002,0.6502232283217002,0.3134995983472444,1.360333106926932
v__time__impulse_factor,5.368300188167262,6.209536783578483,0.8412365954112211,0.6549617215221512,0.6544820016806435,0.6544820016806435,0.6544820016806435,0.397073075947822,1.77249236629793
v__time__clearance_factor,6.336016092959358,7.347298451091595,1.0112823581322363,0.655592541333356,0.6559139784946235,0.6559139784946235,0.6559139784946235,0.47087573333464194,2.130065494616083
mag__time__mean,0.5740409773044515,2.984874550918714,2.410833573614262,1.7011262332900077,0.9998485134308563,0.9998485134308563,0.9998485134308563,0.0664796065939035,2.003118501312902
mag__time__std,0.3110166667422793,1.7032695891313339,1.3922529223890545,1.7181729726580226,0.9994655096522669,0.9994655096522669,0.9994655096522669,0.04223574467796704,1.1451729456099455
mag__time__rms,0.6529148685718104,3.43815007258255,2.7852352040107395,1.7077706195654543,0.9998170728221663,0.9998170728221663,0.9998170728221663,0.07848554793951545,2.3051317233601702
mag__time__mean_abs,0.5740409773044515,2.984874550918714,2.410833573614262,1.7011262332900077,0.9998485134308563,0.9998485134308563,0.9998485134308563,0.0664796065939035,2.003118501312902
mag__time__ptp,2.3253644229698094,13.605782280869779,11.28041785789997,1.886341499515303,0.9997770575020151,0.9997770575020151,0.9997770575020151,0.36994219126814815,8.448973677314106
mag__time__skewness,0.7439800899982316,1.0273377784975342,0.28335768849930254,1.5101830910455227,0.8925188500740284,0.8925188500740284,0.8925188500740284,0.06455728917721756,0.2573779353796879
mag__time__kurtosis,0.5513518928418233,1.8669983476410246,1.3156464547992013,1.1571935096121702,0.8744204924170967,0.8744204924170967,0.8744204924170967,0.17770991578165762,1.5980089789215572
mag__time__crest_factor,3.559158278612311,4.431705389161729,0.8725471105494176,1.0129849104446067,0.7786666895325639,0.7786666895325639,0.7786666895325639,0.2672674092943452,1.1884689687736423
mag__time__impulse_factor,4.046960139579946,5.120969182802623,1.0740090432226772,1.0590645526436753,0.7931579519015851,0.7931579519015851,0.7931579519015851,0.31182211424921547,1.3998604670485115
mag__time__clearance_factor,4.382904841245298,5.587098272350888,1.2041934311055895,1.0799185751607394,0.7994860889597732,0.7994860889597732,0.7994860889597732,0.3427887914941326,1.5392510124734835
h__spectral__centroid,3451.841801532366,3352.46776994906,-99.37403158330608,-0.11028176272744342,0.5975687834771026,0.4024312165228974,0.5975687834771026,522.548024630321,1162.2726517475749
h__spectral__bandwidth,3403.2953268022343,3259.369478619736,-143.92584818249816,-0.3055774688303777,0.5738968633705475,0.4261031366294525,0.5738968633705475,108.95835492331298,657.1172274655357
h__spectral__rms_frequency,4858.728657103542,4690.129562773389,-168.5990943301531,-0.17658421379986286,0.58920272332836,0.41079727667164,0.58920272332836,418.70646285147853,1283.703625739424
h__spectral__peak_frequency,939.412629585327,961.930163530466,22.517533945139007,0.049530030917677194,0.5205407213047282,0.5205407213047282,0.5205407213047282,562.2794186053023,311.7812813058884
h__spectral__entropy,0.7827688409016106,0.7111643007799594,-0.07160454012165118,-0.8403602458917833,0.6519410288510459,0.3480589711489541,0.6519410288510459,0.03000016959184892,0.11670664584938542
v__spectral__centroid,2293.4655672693484,2175.3829309712655,-118.08263629808289,-0.19053606240928542,0.5881823326645059,0.41181766733549413,0.5881823326645059,392.52476241988853,783.6308218310451
v__spectral__bandwidth,3339.893254548736,2955.8356851297067,-384.0575694190293,-0.5207777323060788,0.6050030583137544,0.39499694168624555,0.6050030583137544,438.4665893462395,946.2921705460916
v__spectral__rms_frequency,4054.458061574517,3674.098562604507,-380.35949897001,-0.40067030426557526,0.6016589208439802,0.39834107915601974,0.6016589208439802,567.9522216255436,1216.4708722675039
v__spectral__peak_frequency,539.1360147527911,682.1656586021505,143.02964384935945,0.7566670278354228,0.6950032298079837,0.6950032298079837,0.6950032298079837,197.3934730821541,180.2702872219296
v__spectral__entropy,0.7094532883020931,0.6109898662916976,-0.09846342201039548,-1.0134346503149985,0.755297742564296,0.24470225743570395,0.755297742564296,0.03843954941578894,0.13191591256107635
mag__spectral__centroid,3958.9284941650308,3147.731860843628,-811.1966333214027,-1.1322697082968678,0.7480463949054781,0.2519536050945219,0.7480463949054781,589.8797777824728,823.7702937839455
mag__spectral__bandwidth,3893.818489158486,3498.5566647094615,-395.2618244490245,-0.9373900608700428,0.6868515374457649,0.31314846255423506,0.6868515374457649,266.15051099524925,533.630669873716
mag__spectral__rms_frequency,5561.841256639388,4715.385006119369,-846.4562505200192,-1.094472011543517,0.7306082900310404,0.26939170996895956,0.7306082900310404,565.378927010887,936.2788242657683
mag__spectral__peak_frequency,198.2805023923445,164.8591509856631,-33.421351406681396,-0.1173458620746984,0.6744953782305225,0.6744953782305225,0.6744953782305225,333.50532051293186,225.85042704223545
mag__spectral__entropy,0.910819067751171,0.7874050640018632,-0.12341400374930789,-1.5053828654778323,0.9306505919409145,0.06934940805908547,0.9306505919409145,0.019164781810391277,0.11434484540485701
