feature,mutual_information,fisher_score,anova_f,anova_p,class_count,state_0_mean,state_0_std,state_1_mean,state_1_std,state_2_mean,state_2_std,state_3_mean,state_3_std
mag__time__kurtosis,0.25009457571798777,0.003558416006654362,0.7259168653574894,0.5367586078731497,4,1.86932722030802,2.337392209729112,1.9411757280718611,1.8668304358982863,1.3957471665791592,0.8875750164574424,2.2069877809466503,11.058676275849447
mag__time__crest_factor,0.11699961551235205,0.008142290147112893,1.6610271900110283,0.1742330386260741,4,4.489973561213171,1.4995917848579148,4.639576913300061,1.1201928499415186,4.676774556081761,0.8266690361326786,4.297104832019564,1.6749502978248245
mag__time__impulse_factor,0.10609274130150359,0.007904580167268941,1.6125343541228665,0.18526443862240655,4,5.142636869707511,1.7694201731286678,5.400993573981931,1.3604269200204135,5.413080222898929,0.9998978154203952,5.032226940319437,2.4871732767871264
mag__time__clearance_factor,0.13648236037152373,0.008614120695407623,1.7572806218631596,0.15414515543733356,4,5.5824798924929295,1.938957439709779,5.913374463122748,1.5169732110464014,5.919862037811162,1.1231175529316577,5.529872648324501,2.955726858668489
h__spectral__centroid,0.3297560022684338,0.2374948898882695,48.44895753720704,4.188575593548971e-28,4,4928.297513490881,1166.8174985770909,4410.274842750215,1418.5658208946102,3675.2845627652887,762.1210937863041,3680.7776718230934,824.3159995933408
h__spectral__bandwidth,0.4148744651673655,0.1843289431259726,37.60310439769849,2.589159792413721e-22,4,3441.5757300347095,310.5932761543754,3691.751730148853,580.5978128179156,3895.718697808051,467.00782599221213,3836.5891063310946,542.2974164826336
h__spectral__rms_frequency,0.2300933613936733,0.08630902903228749,17.6070419225867,5.6511528708843466e-11,4,6049.359741619148,997.8666552700685,5803.516474795066,1322.1854487529693,5372.826173030511,784.8595895333274,5328.622609198211,920.2742439408098
h__spectral__peak_frequency,0.7162974165957727,0.03002152539818134,6.124391181228998,0.0004159709165653313,4,1128.7822878228783,936.9607321644735,983.8145380434783,511.28669762838626,844.2176094890511,306.81572457874296,885.3125,263.4542206818659
h__spectral__entropy,0.4499411443652692,0.7145535869250133,145.76893173274485,2.861214905753256e-71,4,0.8322991517712384,0.04190344149325297,0.7509827932240647,0.10269524190593174,0.6786986457084396,0.08753421305349168,0.7119898911448564,0.0825157150142275
v__spectral__centroid,0.48249586732936045,0.47419262588540456,96.73529568062263,2.974650777800975e-51,4,3637.460224292804,1269.8570110220257,2820.421110879398,1234.5823082817305,2131.5809180106226,405.17973709346876,1741.0280858809358,408.4846850542811
v__spectral__bandwidth,0.37933624389880105,0.2363811359410899,48.22175173198233,5.506991145325517e-28,4,3653.9431325439914,626.7083896095577,3402.3626291566306,826.7629583458814,3140.4404280679737,483.9104125965139,2714.4989775080508,505.1843935984454
v__spectral__rms_frequency,0.44039372900547225,0.369228038669086,75.32251988849353,1.784720306489541e-41,4,5179.558012414018,1326.6108431880868,4445.678444526588,1405.1762651221147,3798.4114369655367,613.525675559415,3228.163937090642,633.0182457443551
v__spectral__peak_frequency,0.7710788581321384,0.04430734815623022,9.038699023870958,7.300738193339988e-06,4,568.1128920664206,434.7951803064716,714.9569746376811,323.9567344053397,734.5745894160584,294.15755654424856,712.421875,255.96259163971092
v__spectral__entropy,0.5535050462455804,1.5515252869688734,316.5111585417398,5.0994082989212265e-124,4,0.774670508669228,0.03264105737604925,0.6401572614183806,0.10648692213429704,0.5674219079843866,0.09027942012912606,0.5528422033062611,0.08999211525788682
mag__spectral__centroid,0.5186800880263325,0.7008084833870534,142.96493061095896,3.340170948678193e-70,4,4954.9064655313505,875.9880324326339,3884.907638720514,1259.8126902486997,3423.066782026889,536.079367386853,3054.0689341513184,550.6771866336979
mag__spectral__bandwidth,0.2515798617378753,0.063003908697758,12.852797374342657,3.744703009719797e-08,4,3892.7348225494707,170.0865861809375,3789.614779968594,540.2384769359109,3877.9857816220115,315.67223340730203,3627.841991598898,353.8274334596617
mag__spectral__rms_frequency,0.4430120092233958,0.48965165327538973,99.8889372681795,1.2352670603292295e-52,4,6317.379415644092,769.080151488668,5462.191854171573,1223.5739931204935,5182.070420529936,537.8997308321885,4751.04969203845,586.9758179731294
mag__spectral__peak_frequency,0.3605900693388886,0.017919366384962887,3.65555074253243,0.012401837610847613,4,129.20606549815497,279.2622881914764,136.1413043478261,213.29631092366057,190.2657390510949,279.6438993694515,230.33482142857142,300.69064531191043
mag__spectral__entropy,0.6550476748627798,1.1627216761496333,237.19522193460475,4.482273336815932e-102,4,0.9289091368798224,0.014615043103017018,0.8168149709093039,0.10977636710249646,0.7613340197689381,0.08142713986892842,0.7599745636078019,0.07202916777012867
